ride_id;customer_id;driver_id;start_location;end_location;city;country;ride_date;ride_time;ride_duration_minutes;fare_amount;ride_distance_miles;payment_method;voucher;rating
9547;1861;59;31 Fremont Plaza;7409 Pierstorff Plaza;Alto de São Sebastião;Portugal;07/03/2024;14:39;19;61.1;17.1;mobile wallet;;4
9148;8374;179;4885 Derek Avenue;92735 Oak Lane;Suru;Indonesia;09/01/2024;10:56;32;62.64;14.0;credit card;;5
5693;10080;215;7 Harper Circle;01900 Rigney Plaza;Xiangying;China;5/26/2024;02:44;17;72.94;4.4;cash;;4
2555;178;229;6 Blackbird Avenue;85 Ruskin Avenue;Narawayong;Indonesia;12/02/2024;03:07;53;57.74;9.0;cash;PQR123;4
904;395;814;607 Fremont Alley;0 Sullivan Parkway;Kotauneng;Indonesia;5/30/2024;12:19;58;10.63;6.3;cash;;5
5018;4970;840;479 Lawn Lane;89841 Fairview Parkway;Horodyshche;Ukraine;3/31/2024;20:25;91;23.29;2.0;credit card;;5
7133;8103;890;23 School Point;12 Katie Junction;Hongkou;China;01/08/2025;17:03;68;5.76;11.7;mobile wallet;;5
9434;3273;687;313 Eagle Crest Alley;33 Forest Dale Park;Pinsk;Belarus;02/11/2024;08:30;54;84.1;1.5;credit card;;5
6979;7875;409;44963 Green Street;2357 Paget Junction;Tuapse;Russia;9/29/2024;19:22;47;60.25;5.7;mobile wallet;;4
9865;4899;775;24 Monument Alley;30727 East Pass;Kukurečani;Macedonia;3/15/2024;16:18;34;69.68;13.2;cash;;4
1901;10358;952;8 Rieder Crossing;7847 Lawn Park;El Cafetal;Venezuela;9/26/2024;03:13;9;51.28;11.4;mobile wallet;;5
2119;745;340;796 1st Trail;1 Butternut Avenue;Xujia;China;2/29/2024;14:02;5;92.33;6.3;credit card;;4
5446;2257;790;5069 Buhler Plaza;61 Thompson Point;Riobamba;Ecuador;1/16/2024;07:35;107;60.33;5.7;cash;;3
8731;7656;590;38 Russell Point;29518 Trailsway Alley;Hoogeveen;Netherlands;12/05/2024;21:56;72;52.0;6.7;mobile wallet;;3
3304;6931;586;83 Prairie Rose Parkway;719 Tony Park;Yakymivka;Ukraine;12/13/2024;09:20;43;35.37;3.5;credit card;STU456;5
6263;7080;484;95 Hintze Court;06191 Golf Course Street;Tānk;Pakistan;12/09/2024;09:31;11;29.81;16.0;credit card;;3
7181;10084;284;05 Claremont Park;76 Dryden Point;Rehnān;Iran;12/04/2024;06:05;16;19.81;15.3;credit card;;4
6896;2074;539;2 Jay Court;9873 Waywood Crossing;West Palm Beach;United States;3/17/2024;17:04;115;96.94;7.0;cash;789VWX;4
1309;5144;861;76 Bobwhite Park;841 Ilene Street;Napanee Downtown;Canada;9/29/2024;00:53;79;86.07;5.8;cash;123DEF;3
6080;4209;469;68672 La Follette Trail;05 Golf Course Road;Chợ Lầu;Vietnam;11/11/2024;17:14;50;84.66;10.9;cash;;3
2634;3594;247;01696 Main Avenue;626 Red Cloud Way;Jeziorany;Poland;10/13/2024;23:09;49;74.98;15.7;credit card;789GHI;4
737;4688;295;1192 Dawn Junction;4 Prairie Rose Drive;Renhe;China;12/12/2024;18:31;85;13.66;2.5;cash;456JKL;5
5465;3841;770;81728 La Follette Lane;4 Armistice Center;Kandangan;Indonesia;08/12/2024;23:58;17;13.62;5.8;credit card;;4
6273;401;974;370 Knutson Road;61 Truax Circle;Tapayan;Philippines;2/22/2024;15:05;29;39.32;0.6;mobile wallet;STU456;4
7654;3343;321;52 Northfield Court;941 Bluejay Trail;Sanxi;China;07/03/2024;09:35;55;8.46;13.7;mobile wallet;;5
6360;3239;313;1 Vernon Drive;9845 Sommers Lane;Biała;Poland;12/30/2024;23:57;31;40.27;17.8;credit card;;4
7679;5699;727;4836 Sommers Hill;9 Green Ridge Court;Ostaszewo;Poland;05/06/2024;22:21;68;22.11;7.7;mobile wallet;;5
5747;5429;713;4 Dayton Parkway;6 Mcguire Circle;Kuantan;Malaysia;09/08/2024;01:08;57;13.9;8.2;mobile wallet;;2
2357;2393;672;03955 Continental Hill;31 Arkansas Center;Saḩab;Yemen;10/30/2024;10:32;57;75.76;4.3;mobile wallet;;5
7593;6924;838;92843 Daystar Road;3119 Harper Terrace;Kurumoch;Russia;3/15/2024;13:48;34;70.64;14.7;mobile wallet;PQR123;2
5408;4670;465;48 Jana Terrace;4481 Goodland Junction;Jiguaní;Cuba;1/27/2024;07:56;113;50.31;8.6;mobile wallet;;4
171;8994;883;6 Division Hill;873 Forest Run Street;Sirre;Ethiopia;7/30/2024;16:05;113;10.95;8.9;mobile wallet;ABC123;3
7688;3254;599;105 Sommers Park;51 Kensington Street;Marintoc;Philippines;08/07/2024;04:46;90;24.15;8.6;credit card;;5
8514;8246;981;04389 2nd Point;5179 Anniversary Avenue;Calais;France;8/18/2024;19:01;104;94.71;13.3;mobile wallet;;2
4163;9812;285;101 Spohn Trail;00 Eastlawn Hill;Cergy-Pontoise;France;5/16/2024;03:14;103;15.48;3.8;credit card;;4
5237;4522;121;325 Macpherson Way;8 Forest Run Alley;Hecheng;China;11/23/2024;07:51;58;13.37;4.5;credit card;;4
5547;2293;342;688 Daystar Parkway;30 Fuller Court;Dawuhanmangli;Indonesia;8/17/2024;20:42;12;63.97;18.1;cash;STU456;2
1295;6685;78;4 Express Circle;4 Sauthoff Court;Angers;France;07/05/2024;20:50;20;86.68;19.7;mobile wallet;YZA123;5
4069;2127;7;365 Buhler Lane;77 New Castle Street;Quşrah;Palestinian Territory;2/29/2024;20:41;107;94.31;20.0;mobile wallet;;5
3641;10179;254;8 Stephen Street;8 Del Sol Road;Tillabéri;Niger;10/16/2024;07:27;39;35.21;17.4;credit card;;5
6681;8096;688;08331 Reinke Street;7 Prentice Avenue;Bulqizë;Albania;10/15/2024;17:24;13;35.9;11.8;mobile wallet;;5
5722;4066;949;8244 Fremont Center;2249 Clemons Drive;Cookshire-Eaton;Canada;5/30/2024;23:16;120;8.29;16.2;cash;MNO789;4
5841;9210;670;4248 Kings Trail;4783 Manufacturers Terrace;Gândara;Portugal;5/24/2024;13:35;12;19.03;2.7;mobile wallet;789GHI;4
4405;1424;919;53 Melby Crossing;7 Aberg Road;Bulawayo;Zimbabwe;6/20/2024;18:22;63;21.03;2.0;mobile wallet;;5
1762;4518;611;0782 Old Shore Circle;58 Kennedy Terrace;Vargem Grande Paulista;Brazil;08/12/2024;21:20;84;29.44;14.9;mobile wallet;;3
2108;4652;228;178 Crowley Drive;835 Scoville Court;Nghi Xuân;Vietnam;08/08/2024;18:37;87;17.35;6.0;cash;ABC123;4
7767;10003;585;887 Kingsford Point;74 Sheridan Plaza;Al Bawīţī;Egypt;8/17/2024;21:05;103;18.23;16.4;cash;;4
128;10080;851;6147 Tomscot Circle;9 Sachtjen Place;Ressano Garcia;Mozambique;2/20/2024;10:12;94;73.77;17.9;mobile wallet;;4
6493;1275;624;15474 Lien Drive;371 Stang Park;Paraty;Brazil;4/17/2024;10:41;8;94.16;5.2;credit card;;3
9199;500;840;98 Fairview Plaza;11143 Victoria Plaza;Takai;Nigeria;5/20/2024;19:58;55;72.18;15.7;credit card;;3
7204;7026;70;00456 Hintze Park;55592 Chinook Circle;Traganón;Greece;4/19/2024;12:49;56;23.44;6.0;mobile wallet;;4
7031;4912;507;809 Hansons Terrace;9973 Porter Court;Balitoc;Philippines;6/15/2024;09:43;85;48.77;9.5;mobile wallet;;3
1298;6655;151;31 Tony Trail;732 Burrows Plaza;Latacunga;Ecuador;07/01/2024;07:16;80;11.96;12.2;credit card;;3
1340;3261;13;5 Rockefeller Junction;11701 Daystar Street;Ma‘lūlā;Syria;12/21/2024;18:10;105;25.57;13.2;mobile wallet;;4
3779;7395;745;60871 Superior Road;77 Eastlawn Street;Xintun;China;4/16/2024;12:38;23;48.92;2.8;cash;;4
814;5037;832;50 Sommers Lane;48 Johnson Plaza;Khuma;China;11/15/2024;04:40;95;82.28;1.6;cash;;4
8025;1852;182;83 Knutson Street;179 Arapahoe Circle;Trollhättan;Sweden;8/25/2024;14:53;88;46.62;17.0;cash;;4
5682;819;341;49068 Waxwing Circle;5968 Doe Crossing Way;Warnes;Bolivia;7/21/2024;02:40;108;38.99;2.9;cash;;4
2525;1787;167;2342 Anzinger Circle;84 Kinsman Drive;San Pedro;Costa Rica;12/31/2024;05:55;42;54.98;2.9;cash;STU456;4
2768;2403;523;10752 Veith Junction;9 Ramsey Hill;Huangcun;China;10/29/2024;10:32;33;52.22;5.9;cash;;4
7139;4599;723;34108 Fieldstone Hill;30556 Wayridge Court;Abreus;Cuba;06/07/2024;18:12;119;95.62;8.8;cash;;3
7732;8283;593;444 Melby Park;202 Sauthoff Park;Xushan;China;2/27/2024;20:39;109;52.3;13.3;cash;;4
680;7948;957;5477 Buena Vista Road;047 Spohn Drive;Kuwumkumambal;Indonesia;12/03/2024;05:49;19;65.66;12.6;mobile wallet;;3
7402;2452;219;7315 Maple Wood Avenue;3452 Havey Junction;Rönninge;Sweden;12/21/2024;07:13;111;80.22;12.3;cash;;3
3219;1474;591;7 Southridge Road;93580 Northview Crossing;Kedungkrajan;Indonesia;10/03/2024;15:04;14;87.03;7.3;cash;;2
2340;5792;809;23882 Rutledge Center;8 Algoma Hill;Patao;Philippines;11/15/2024;20:11;110;63.78;5.5;credit card;PQR123;5
6618;35;757;9 Hayes Avenue;32532 Chive Junction;Nanlang;China;9/17/2024;13:53;67;23.86;10.9;mobile wallet;ABC123;4
3376;10746;183;37530 Reinke Road;7 Dahle Center;Jiuguan;China;12/02/2024;13:30;10;49.78;2.7;credit card;;4
7551;6290;338;96802 Sullivan Place;4 Eagle Crest Circle;Göteborg;Sweden;12/17/2024;13:33;52;27.41;8.2;cash;;3
609;6578;879;1 Walton Road;13 Summer Ridge Lane;San Miguel;Philippines;10/19/2024;11:30;51;46.39;15.9;mobile wallet;;3
6915;279;59;25113 Delaware Plaza;859 Erie Street;Iba;Philippines;12/10/2024;22:00;30;22.23;16.7;cash;YZA123;3
7176;5974;511;85982 Pleasure Avenue;5 Declaration Parkway;Paphos;Cyprus;3/31/2024;11:03;67;37.26;10.7;mobile wallet;;4
9210;9389;274;1 Park Meadow Way;13 Glendale Park;Mandeman Daya;Indonesia;10/28/2024;06:39;99;54.9;8.7;mobile wallet;;3
6036;7862;298;04 Acker Pass;02 Grasskamp Way;Liaozhong;China;5/28/2024;02:58;58;39.43;5.9;cash;;4
975;10924;941;73 Atwood Terrace;52262 Merchant Parkway;Falköping;Sweden;3/29/2024;12:44;74;39.22;19.5;cash;;5
9637;4489;577;1210 Texas Court;55 Hovde Way;Boljoon;Philippines;2/29/2024;02:29;95;84.0;4.8;cash;123DEF;3
1136;4348;434;338 Oxford Point;0368 Hintze Hill;Waturoka;Indonesia;11/09/2024;20:27;17;33.35;11.1;cash;;2
7986;4044;780;90 Muir Point;13109 Bobwhite Plaza;Tanashichō;Japan;8/26/2024;22:55;46;94.95;17.8;mobile wallet;;2
6026;7351;282;2 Anderson Circle;407 Merchant Place;Símantra;Greece;8/24/2024;02:22;59;37.37;1.4;credit card;;4
1815;2032;791;2245 Oak Valley Road;71642 Roxbury Street;Kadubamban;Indonesia;10/16/2024;12:05;119;42.83;12.0;mobile wallet;ABC123;4
3459;8652;999;8 Sherman Crossing;4330 Sunbrook Road;Sarimukti Kaler;Indonesia;09/01/2024;03:29;79;46.75;19.9;credit card;MNO789;4
1009;4238;140;1 Warbler Avenue;1 Sauthoff Street;Saint-Quentin-en-Yvelines;France;10/11/2024;01:50;63;20.05;17.2;mobile wallet;;2
584;2907;932;31 Valley Edge Lane;2 Granby Avenue;Carabamba;Peru;10/01/2024;07:09;84;55.03;18.0;credit card;;3
7211;9559;239;8 Ilene Lane;81559 Grayhawk Junction;Repušnica;Croatia;07/11/2024;15:19;101;33.64;6.5;credit card;;3
2868;5235;137;6896 Bashford Plaza;24 Bartelt Terrace;Gotputuk;Indonesia;5/31/2024;20:54;91;75.28;19.4;credit card;;5
2093;406;615;8109 Granby Place;6 Eagle Crest Terrace;Las Toscas;Argentina;06/04/2024;14:08;6;69.72;14.8;mobile wallet;;4
189;5467;953;90828 Almo Road;17 Duke Junction;Paris 19;France;2/13/2024;20:17;73;95.48;13.7;cash;;5
1389;8109;993;65791 Ryan Avenue;6 Jenifer Lane;Mekon;Indonesia;09/06/2024;22:40;79;27.32;3.5;credit card;;5
7817;1889;751;6 Orin Park;2 Bultman Park;Arnhem;Netherlands;02/02/2024;02:49;65;56.43;8.9;cash;;5
3862;10228;677;545 Ronald Regan Pass;2381 Anderson Lane;Cibangun Tengah;Indonesia;10/08/2024;09:23;59;14.8;9.6;credit card;123DEF;5
8003;10100;285;45 Monterey Crossing;25 Eggendart Trail;Oke Iho;Nigeria;11/23/2024;04:27;110;74.55;19.4;cash;;5
3938;9280;649;311 Express Junction;91234 Elgar Pass;Qingminghe;China;9/20/2024;12:19;56;42.82;13.8;credit card;;5
2355;8281;679;4 Merrick Lane;5 Stang Street;Aripuanã;Brazil;02/10/2024;11:27;25;12.03;18.3;cash;123DEF;4
6327;8500;911;9662 Karstens Circle;68176 Rockefeller Point;Berdorf;Luxembourg;2/29/2024;13:31;62;15.3;2.1;credit card;XYZ456;5
6880;2621;444;5306 Hintze Street;87415 Glendale Terrace;Tamahú;Guatemala;04/02/2024;06:01;53;8.1;19.9;credit card;;3
8693;8536;395;72 Oriole Pass;66968 Kings Court;Sagana;Philippines;6/24/2024;08:02;82;40.75;19.1;mobile wallet;789GHI;3
2827;4940;661;03107 Buhler Crossing;763 Bunting Park;Purut;Indonesia;06/09/2024;01:33;98;34.12;6.7;cash;;4
1690;1584;272;0 Truax Point;49137 Tomscot Trail;Jinping;China;3/22/2024;15:21;73;51.38;3.1;credit card;123DEF;3
6861;9892;194;951 Pankratz Avenue;5 Crowley Drive;Masinloc;Philippines;7/14/2024;19:29;28;91.5;6.1;cash;MNO789;3
5515;4268;144;314 Superior Hill;1364 Truax Avenue;Tahara;Japan;4/26/2024;01:30;28;70.19;6.9;mobile wallet;YZA123;3
4243;1367;338;62507 Victoria Center;07407 Kedzie Way;Wenchang;China;07/07/2024;02:26;113;58.39;6.5;cash;;3
1224;4592;796;135 Grasskamp Terrace;0039 Caliangt Place;Rāipur;Bangladesh;11/24/2024;10:42;28;94.31;2.4;credit card;789VWX;5
5873;8719;692;37191 Lakewood Gardens Plaza;58216 Commercial Junction;Waco;United States;1/26/2024;05:17;92;98.88;5.8;credit card;STU456;4
4723;5620;883;687 Hoepker Avenue;6636 Anniversary Road;Salamina;Colombia;10/04/2024;04:53;61;41.85;17.0;credit card;STU456;5
4155;1957;68;306 John Wall Parkway;7068 Bowman Point;Mała Wieś;Poland;11/13/2024;10:37;78;65.06;14.1;cash;XYZ456;5
4165;4992;637;5559 Eagan Trail;21294 David Center;Nikolo-Pavlovskoye;Russia;11/03/2024;12:52;43;77.78;11.8;mobile wallet;;3
798;10968;790;79507 Oriole Pass;093 Kensington Pass;Primero de Mayo;Mexico;7/24/2024;11:59;60;77.41;0.6;mobile wallet;456JKL;3
4836;75;728;6804 Loomis Street;45851 Division Terrace;Puyang;China;9/25/2024;20:26;90;76.13;9.6;credit card;789VWX;2
4425;5748;580;721 International Terrace;694 Annamark Point;Malysheva;Russia;07/08/2024;21:37;15;27.56;5.4;credit card;;4
8680;4812;129;80984 Sutteridge Park;0340 Summerview Plaza;Moriki;Nigeria;9/20/2024;03:24;110;60.97;11.3;cash;;3
3340;9827;740;09 Westport Plaza;004 Maywood Pass;Daqin Tal;China;1/21/2024;05:05;29;89.52;4.2;mobile wallet;;4
4486;2418;563;96449 Westport Terrace;1977 Eastwood Place;San Fernando del Valle de Catamarca;Argentina;12/07/2024;17:22;38;69.61;5.1;cash;MNO789;3
3635;10025;339;30262 Judy Avenue;552 Orin Point;Nis’oni;Indonesia;06/02/2024;21:48;21;81.3;8.9;cash;;5
1128;4412;908;749 Dahle Way;83248 Marcy Terrace;Torsby;Sweden;7/19/2024;05:55;81;61.52;16.9;cash;789GHI;4
2421;2566;853;040 Northfield Street;754 Mcbride Point;Embu;Kenya;03/11/2024;12:20;79;94.32;3.0;cash;;5
6677;10649;776;3 Stone Corner Avenue;1 Delladonna Crossing;La Laja;Chile;5/16/2024;22:32;113;20.62;2.3;credit card;;1
9081;3620;868;8903 Katie Road;831 East Hill;Ambato;Ecuador;12/07/2024;21:59;5;50.83;1.7;cash;;5
2700;2739;378;0 Warbler Plaza;282 Oneill Parkway;Cendagah;Indonesia;4/20/2024;05:35;35;85.0;12.3;cash;;3
9964;10306;311;11917 7th Terrace;91 Di Loreto Hill;Luže;Czech Republic;05/10/2024;18:32;13;82.32;17.4;mobile wallet;;5
7962;3354;336;04124 Forest Run Hill;9 Tony Circle;Jiantiao;China;4/28/2024;20:11;27;24.85;2.5;cash;;4
1950;5375;491;791 Raven Trail;5 Dryden Park;Ogurugu;Nigeria;1/26/2024;03:06;24;67.43;12.0;credit card;;4
1817;7308;982;4 Ludington Lane;821 Summerview Point;Bayan;Indonesia;9/29/2024;18:42;7;7.31;11.9;cash;ABC123;3
8084;1553;462;386 Charing Cross Alley;88 Warbler Circle;Zabrušany;Czech Republic;2/14/2024;12:08;40;13.9;1.1;cash;;5
2414;339;841;041 Cordelia Way;056 Lukken Street;Malim;Philippines;4/30/2024;01:12;102;31.98;17.9;mobile wallet;;5
5116;1861;94;16 Mandrake Parkway;03 6th Plaza;Tugusirna;Indonesia;07/03/2024;12:04;29;46.42;8.9;cash;;5
506;8786;982;05 Corben Circle;2 Sycamore Circle;Sukhothai;Thailand;2/19/2024;04:02;117;24.8;3.1;credit card;ABC123;4
2628;4705;326;223 Corben Crossing;19245 Hansons Hill;Dawe;Indonesia;3/27/2024;16:02;52;46.73;13.8;mobile wallet;;4
9636;1460;997;69660 Starling Lane;7 Forster Center;Boleiros;Portugal;6/14/2024;11:56;28;61.62;5.8;credit card;;4
7038;9508;270;10 Talmadge Drive;31 Florence Avenue;General Luna;Philippines;2/25/2024;11:46;81;42.46;17.9;credit card;;4
1788;5029;940;6129 Thackeray Parkway;750 West Road;Niort;France;03/10/2024;14:33;68;83.65;11.1;mobile wallet;;4
750;4046;468;980 Schlimgen Crossing;40267 Waubesa Lane;Quinta;Portugal;08/12/2024;04:25;75;17.49;4.7;cash;;5
1032;5624;67;54936 Mendota Crossing;68 Di Loreto Alley;Mauponggo;Indonesia;3/29/2024;05:31;38;41.43;13.3;credit card;789VWX;5
7912;9246;231;9451 Thompson Drive;10579 Hintze Place;Gubuk Daya;Indonesia;04/06/2024;04:26;5;25.96;16.6;cash;;3
3301;4805;898;88175 Brentwood Drive;3 Bartelt Alley;Nyanga;Zimbabwe;09/08/2024;18:17;113;11.0;8.9;credit card;456JKL;2
448;7772;685;710 Gateway Road;48317 Truax Circle;Qarah Bāgh Bāzār;Afghanistan;4/26/2024;07:18;96;6.65;16.3;credit card;;3
6624;7167;918;9 Dahle Pass;287 Comanche Road;Moravský Beroun;Czech Republic;09/10/2024;16:28;49;75.64;7.5;cash;;3
4416;3036;698;26453 Center Avenue;978 7th Point;Huimin;China;3/17/2024;09:31;12;59.22;13.9;cash;;5
3878;5555;778;7948 Farwell Point;5854 Arrowood Hill;Ранковце;Macedonia;8/24/2024;15:31;62;89.7;19.0;credit card;;4
1298;8484;745;80 Anthes Circle;4400 Killdeer Crossing;Shijia;China;12/13/2024;22:09;111;19.1;14.6;credit card;;3
1145;5775;426;073 Florence Drive;81266 Transport Way;Chenglin;China;8/18/2024;07:45;108;52.11;2.9;credit card;MNO789;5
2190;9976;777;7 Lakewood Terrace;5 Eggendart Hill;Gorgān;Iran;12/19/2024;13:48;49;42.12;0.9;cash;;4
5146;1425;569;9 Lukken Plaza;04591 Lakewood Point;Budapest;Hungary;9/13/2024;22:21;117;36.08;6.5;mobile wallet;;4
425;7477;153;60 Lawn Terrace;6727 Buhler Trail;Papágou;Greece;3/19/2024;21:11;104;23.0;19.3;credit card;;4
6224;734;194;06 Oakridge Point;8698 Anthes Plaza;Kyllíni;Greece;11/17/2024;02:02;101;12.41;12.2;credit card;;5
2070;5639;742;4839 Browning Junction;99 Arrowood Avenue;Jaroměř;Czech Republic;08/01/2024;09:01;9;59.66;6.0;credit card;;1
7640;7213;952;8139 Summerview Avenue;8 Golden Leaf Circle;Ozorków;Poland;7/30/2024;20:14;11;46.21;18.6;cash;;5
2217;9829;108;5 Springview Avenue;83804 Harper Lane;Orël;Russia;8/18/2024;14:33;10;95.73;5.0;cash;;4
4255;5220;285;051 Hollow Ridge Terrace;54393 Hauk Trail;Artémida;Greece;10/18/2024;10:59;120;16.43;18.5;mobile wallet;;4
2491;644;825;164 Drewry Court;42 Buell Parkway;Saba Yoi;Thailand;5/15/2024;02:47;34;91.44;11.4;cash;;4
8912;171;672;455 Hermina Lane;8 Manufacturers Way;Monte-Carlo;Monaco;01/09/2024;11:54;26;56.99;5.2;mobile wallet;STU456;5
6489;1260;548;466 Weeping Birch Court;4027 Clyde Gallagher Court;Fenglin;China;5/31/2024;04:26;103;77.71;10.3;cash;;4
8477;5713;694;26115 Sutherland Court;09 Sunfield Circle;Umm al Qaywayn;United Arab Emirates;03/09/2024;12:31;50;41.65;1.1;cash;YZA123;5
3931;7942;653;64059 Northwestern Road;8431 Summer Ridge Drive;Sumberbakti;Indonesia;7/19/2024;01:56;109;20.54;18.7;cash;789GHI;4
7848;1588;233;56 Caliangt Plaza;28722 Morning Street;Jinglou;China;12/07/2024;00:56;28;31.0;17.0;mobile wallet;YZA123;5
7857;1636;152;44 Westridge Center;5 Northview Lane;Pelileo;Ecuador;5/28/2024;20:15;19;93.68;18.9;credit card;;4
8498;4531;85;59025 Doe Crossing Center;9 Banding Hill;Darwin;Argentina;12/27/2024;12:10;46;68.89;10.1;credit card;789VWX;4
9840;6210;780;4521 Di Loreto Hill;950 Michigan Lane;Dongting;China;10/14/2024;05:02;113;25.26;7.8;credit card;;3
8362;4690;336;72223 Farragut Lane;1 Hanover Plaza;Plyeshchanitsy;Belarus;12/17/2024;10:05;54;54.84;5.6;cash;789GHI;4
815;224;603;8 Dwight Place;447 Commercial Hill;Mintian;China;3/15/2024;01:09;32;48.09;7.7;mobile wallet;;4
5431;9493;425;55792 Eastlawn Junction;8 Dahle Alley;Pewel Wielka;Poland;3/20/2024;14:49;25;93.4;19.5;credit card;PQR123;3
5063;4908;357;0580 Loftsgordon Terrace;62 Mosinee Parkway;Teongtoda;Indonesia;9/20/2024;17:26;110;45.67;7.2;mobile wallet;STU456;4
6864;2404;214;8663 Summit Court;1 Forest Dale Avenue;Hengshan;China;1/20/2024;23:05;94;80.89;15.7;mobile wallet;;3
7453;10134;146;48559 Algoma Hill;28 Sycamore Court;Gongji;China;9/13/2024;15:47;48;55.8;10.8;credit card;789VWX;3
4341;6736;17;6 Starling Hill;3472 Parkside Alley;Maogang;China;7/25/2024;09:02;34;72.36;7.0;cash;YZA123;4
2426;8199;451;4 Ridgeway Hill;72294 Westend Avenue;Cawayan;Philippines;2/21/2024;10:23;77;79.42;5.1;mobile wallet;;5
2922;10789;898;95 Grim Hill;313 Nobel Parkway;Puerto Varas;Chile;04/10/2024;21:39;55;32.15;13.3;cash;;3
5164;4661;393;7419 Reindahl Pass;78453 Gina Alley;Peoria;United States;10/03/2024;03:36;36;43.31;11.0;cash;;4
8546;5192;659;2 Clove Circle;50374 Katie Way;Hengxi;China;10/17/2024;10:08;111;94.64;16.8;credit card;123DEF;3
5142;2968;790;361 Longview Road;2751 Melody Crossing;Guáimaro;Cuba;5/24/2024;15:53;81;36.54;10.5;mobile wallet;789VWX;5
1441;2616;232;4 Scoville Pass;1223 Jana Circle;Aniva;Russia;3/19/2024;23:31;51;70.26;19.3;credit card;;4
675;5009;660;86327 Thierer Road;7 Hallows Place;Vilhena;Brazil;2/26/2024;01:16;41;58.29;9.0;cash;YZA123;2
9860;7572;812;3 Longview Parkway;92 Spaight Drive;Shendang;China;12/26/2024;20:31;107;44.54;11.6;cash;;2
4422;2541;223;5378 Florence Lane;06 Pierstorff Hill;Limoges;France;1/27/2024;17:18;33;63.29;9.0;mobile wallet;PQR123;3
1669;6357;787;58936 Carioca Avenue;95850 Parkside Junction;Garagoa;Colombia;10/08/2024;11:53;61;51.35;5.7;cash;;5
9408;10858;307;45454 Mifflin Alley;4 Daystar Trail;Maswa;Tanzania;1/28/2024;21:19;34;65.22;16.3;mobile wallet;;5
8104;7144;808;04183 Bartillon Park;2 Gina Trail;Bulumulyo;Indonesia;12/28/2024;04:10;70;54.65;0.5;credit card;ABC123;4
1946;6844;321;92 Parkside Court;99 Kensington Way;Weda;Indonesia;01/05/2025;10:48;57;5.36;16.2;cash;;5
2883;2968;837;7 Huxley Pass;59339 East Point;Mistrató;Colombia;2/21/2024;20:04;110;86.63;8.2;mobile wallet;;5
2841;3847;547;2222 Continental Crossing;6939 Oakridge Crossing;Wang Hin;Thailand;11/24/2024;14:35;66;69.11;16.7;credit card;;4
4228;5782;869;68 Havey Alley;56 Fremont Hill;Linghu;China;07/11/2024;20:29;35;68.96;5.6;credit card;123DEF;3
9437;10549;966;64 Londonderry Pass;37 Grim Center;Guanyinsi;China;10/20/2024;12:08;20;79.44;16.2;mobile wallet;;4
6239;3174;387;42921 Westerfield Junction;5327 Tomscot Junction;Mangseng;Indonesia;02/09/2024;02:31;58;58.39;9.2;cash;;5
2859;10305;714;5332 Hudson Road;28854 Saint Paul Crossing;Nevers;France;10/27/2024;16:16;18;9.34;1.9;credit card;PQR123;3
7898;8675;54;06 Forest Junction;83626 Upham Terrace;Mirsíni;Greece;01/04/2025;00:03;17;35.88;4.3;cash;;4
3099;6987;864;99056 Grasskamp Junction;22659 Bayside Lane;Schifflange;Luxembourg;2/23/2024;01:23;67;23.1;8.4;cash;;2
4278;3436;928;0184 Brown Crossing;15 Nelson Way;Heishan;China;06/07/2024;22:46;60;7.79;6.5;mobile wallet;;5
9527;7973;711;72710 Fairview Lane;6 Hooker Center;Yanhu;China;11/18/2024;19:05;44;64.72;2.2;cash;;5
9317;8382;723;7336 Kinsman Point;597 Oriole Pass;Beauharnois;Canada;6/30/2024;21:28;105;19.18;2.0;mobile wallet;;3
217;2742;330;5191 Truax Drive;667 Riverside Parkway;Constance;Portugal;11/14/2024;15:34;50;92.0;5.7;mobile wallet;MNO789;4
825;1933;261;575 Burning Wood Crossing;91 Anhalt Junction;Novomoskovsk;Russia;10/03/2024;02:22;51;90.45;19.2;cash;;3
4038;7294;608;9 Chinook Street;757 Marcy Alley;Sanhu;China;10/05/2024;02:54;96;19.77;18.9;cash;;3
